Date,Product,Quantity,Price,Region
2023-06-23,Smartphone,10,608.0756431327679,West
2022-04-05,Tablet,8,457.45820808090315,West
2022-02-19,Headphones,6,956.6072532713591,West
2022-04-04,Headphones,5,412.0876632806435,North
2022-06-05,Smartphone,3,556.1074838413012,North
2022-04-12,Smartwatch,5,731.3093934023133,Central
2022-04-08,Tablet,8,863.1873301856411,North
2022-03-05,Smartwatch,4,685.4308911152249,East
2023-09-07,Laptop,6,275.98048247465397,North
2022-01-10,Laptop,10,687.491452798351,Central
2022-03-15,Smartwatch,6,263.9277688183126,Central
2022-09-07,Smartwatch,1,237.68934164807098,South
2023-04-10,Tablet,4,248.3325628861618,North
2022-06-22,Smartwatch,2,659.3461436381264,North
2023-06-26,Headphones,3,219.4014394212016,Central
2023-12-29,Laptop,4,301.39300672200864,South
2023-01-16,Tablet,7,816.0690592602834,Central
2022-02-20,Headphones,8,111.214661040713,West
2023-08-10,Smartwatch,7,786.8376555771233,North
2023-02-01,Laptop,5,586.2583511161794,West
2023-08-23,Headphones,10,132.49801885172326,West
2023-10-07,Laptop,5,396.5566149638477,North
2022-01-30,Laptop,4,505.7402622245023,West
2022-03-31,Headphones,1,610.7330329480619,Central
2023-09-18,Smartwatch,5,695.0469458248813,West
2022-10-23,Headphones,2,338.6473506096728,West
2023-07-17,Tablet,1,318.76831195297575,Central
2022-07-16,Smartphone,6,494.42203742185023,North
2023-01-19,Tablet,9,971.8119760826457,West
2023-10-09,Tablet,7,818.0368509960833,North
2023-09-30,Headphones,1,359.04746720696596,South
2022-05-12,Laptop,9,380.02137667976143,South
2022-06-13,Smartphone,6,255.53491755397036,South
2023-03-12,Laptop,5,212.4927267376214,North
2022-09-20,Smartwatch,6,384.40673524178095,South
2023-01-02,Headphones,8,425.2497836041815,West
2023-11-29,Smartwatch,2,214.29713671584602,North
2022-05-08,Tablet,3,503.4267188666098,West
2022-11-14,Headphones,6,350.6124919694823,Central
2023-11-19,Smartwatch,6,637.4363508773794,North
2022-09-19,Smartphone,6,329.56488046969446,East
2022-12-08,Smartphone,4,998.2718123418974,Central
2023-12-22,Tablet,5,976.3707140331285,North
2023-05-29,Smartphone,3,657.2983031372819,West
2022-10-07,Laptop,3,318.820992317541,North
2023-05-21,Tablet,7,621.9927757103811,Central
2023-03-25,Laptop,10,415.4794168081609,South
2023-01-28,Tablet,9,780.6196293631523,West
2022-10-13,Tablet,4,648.259463019218,Central
2023-10-13,Tablet,8,299.8539383154024,South
2022-05-30,Smartwatch,9,480.64347146579075,East
2023-06-09,Laptop,2,316.67750356569337,West
2022-12-02,Tablet,8,414.8236471281367,North
2022-11-09,Smartphone,10,982.617833339462,North
2023-05-13,Tablet,6,584.4447655468673,Central
2022-06-25,Laptop,8,276.46528962041305,East
2023-04-27,Laptop,4,546.2561823925389,North
2023-11-07,Smartwatch,6,417.4938541360801,South
2023-11-26,Laptop,6,518.7317727122421,North
2022-11-03,Smartphone,3,933.2968891437039,East
2022-06-10,Laptop,5,192.28342490773753,East
2023-12-12,Smartwatch,5,133.10496293756484,North
2022-09-01,Tablet,3,126.32782514489003,West
2022-10-09,Smartphone,2,526.0832323251675,Central
2022-01-19,Tablet,8,328.1243411442358,Central
2022-04-26,Laptop,8,523.3551727755818,West
2022-10-27,Smartphone,10,491.72489470780795,East
2023-01-15,Smartwatch,8,940.2996825124884,South
2023-04-22,Headphones,3,506.8232659079956,South
2022-10-25,Headphones,2,871.569754049236,North
2022-01-21,Laptop,3,432.1791453927957,North
2022-05-16,Tablet,2,964.2145996935282,South
2022-08-13,Smartwatch,7,701.9239100324542,North
2023-10-10,Laptop,5,859.4097281399645,Central
2022-08-27,Tablet,6,448.51706203189497,West
2023-07-19,Laptop,8,808.8930985146216,Central
2023-09-18,Smartphone,6,963.1867780932056,North
2023-12-19,Smartphone,1,537.3930550015407,South
2023-02-26,Tablet,1,716.6824615872406,North
2022-07-18,Tablet,9,104.49907476783412,North
2022-04-28,Laptop,9,618.3825435766639,East
2023-03-22,Smartwatch,7,848.9968644626873,West
2022-05-13,Laptop,3,610.1394402338219,Central
2022-04-01,Tablet,9,920.5181853140276,Central
2022-08-15,Tablet,6,666.336900796455,South
2023-10-19,Laptop,7,589.3623691647686,West
2022-12-13,Laptop,1,958.6321493305119,West
2022-02-03,Smartwatch,7,931.2722294295313,South
2022-12-27,Smartphone,2,402.61882167887666,East
2023-12-14,Smartwatch,7,588.345218771115,West
2023-11-24,Headphones,6,460.6640789942531,North
2023-04-13,Headphones,5,460.9794523630115,Central
2023-02-02,Smartwatch,1,743.6336971818654,East
2022-06-30,Smartwatch,9,517.9742973823793,Central
2022-05-29,Tablet,10,925.2959471803009,West
2023-11-25,Laptop,5,863.5069013946412,West
2023-10-01,Tablet,7,842.9660170905029,North
2023-12-15,Laptop,5,333.8272379139529,West
2022-06-30,Laptop,1,960.7756634761954,South
2023-02-13,Smartwatch,2,811.7157817468116,South
2023-07-15,Smartwatch,4,433.7449368917917,West
2022-11-13,Laptop,9,493.99071059194455,North
2023-03-16,Laptop,9,511.13457067623534,East
2023-05-10,Smartwatch,3,850.8545409562411,North
2022-10-16,Smartwatch,4,855.1621859694891,South
2022-08-27,Tablet,8,303.34641414543387,North
2023-07-31,Smartphone,10,442.50117553788743,West
2023-09-06,Smartwatch,4,387.4995295227436,East
2022-06-03,Smartphone,4,717.8403425309164,South
2023-01-07,Laptop,7,220.5252999328075,Central
2023-09-14,Laptop,1,403.3004902913438,Central
2022-06-15,Smartwatch,1,822.1074846418218,South
2022-04-25,Laptop,10,742.1151756275212,North
2023-08-06,Smartphone,9,462.9797653474242,West
2022-01-06,Smartphone,10,287.9123110851131,East
2023-10-07,Headphones,8,381.1474785574146,West
2023-07-15,Tablet,8,785.7475409505615,East
2023-12-10,Laptop,2,536.7574855621398,North
2022-04-26,Laptop,3,128.92326927398904,North
2022-07-16,Smartwatch,8,342.3329439012068,North
2023-10-27,Smartwatch,4,532.1796990497678,West
2023-10-12,Smartphone,1,990.0241443282121,North
2022-03-19,Headphones,6,860.7253098480338,West
2023-08-28,Smartphone,6,366.0821260717546,West
2022-10-22,Laptop,3,939.8541914354805,West
2022-12-28,Smartphone,6,252.35172496358794,West
2022-07-25,Laptop,8,398.6261583082806,West
2022-03-29,Smartphone,4,626.0089259887353,North
2023-10-12,Headphones,3,729.4309254286146,North
2022-05-21,Smartphone,8,873.5995886082795,East
2023-01-06,Tablet,9,868.0933683525004,North
2022-10-16,Smartphone,6,459.57325710554585,North
2022-05-18,Smartphone,5,673.9427762437662,North
2023-04-16,Tablet,9,688.6120966984361,South
2023-07-12,Laptop,7,373.9036569046566,West
2022-06-25,Tablet,7,564.2758560715067,East
2022-05-13,Tablet,2,373.0513651866024,South
2023-06-27,Headphones,1,252.20339130234393,North
2022-11-30,Laptop,4,769.7480366339865,Central
2023-09-28,Headphones,3,983.4897382570766,West
2022-06-30,Tablet,7,292.881731394756,East
2023-12-24,Smartphone,1,357.02618892885704,North
2022-06-16,Smartphone,6,545.0625588097721,West
2022-01-17,Laptop,10,831.5833634550335,West
2023-08-27,Laptop,6,430.9865252282389,East
2023-02-10,Headphones,2,284.66075566211407,West
2022-08-15,Tablet,1,289.0566072759267,East
2022-09-19,Smartwatch,8,386.7972747680361,Central
2023-08-12,Headphones,8,922.0539409436194,West
2023-05-28,Headphones,10,184.930840311034,East
2023-07-18,Headphones,2,536.6215650528472,South
2022-07-26,Laptop,1,922.7710945903925,South
2023-11-28,Tablet,1,831.0587709235384,East
2023-04-13,Headphones,3,284.6608229571659,Central
2022-02-23,Tablet,5,341.5777576580018,North
2022-05-21,Laptop,5,879.3957310841288,East
2023-04-27,Headphones,1,498.64222600725327,South
2022-11-14,Laptop,6,549.8165206490578,Central
2022-03-24,Laptop,8,285.62657119387694,West
2022-02-07,Smartwatch,7,977.8899046921888,South
2023-08-05,Smartphone,4,756.8261676062799,North
2022-11-15,Laptop,5,114.3696741674153,Central
2022-12-27,Headphones,3,633.2476311286018,South
2023-08-18,Smartwatch,1,379.0414486658536,Central
2022-01-23,Headphones,5,851.4031382277626,South
2022-12-19,Smartphone,9,476.0367325826006,East
2022-12-11,Laptop,1,349.04866253032174,East
2022-11-18,Headphones,1,490.927321354233,East
2022-11-20,Smartwatch,9,362.62703612516185,West
2023-02-23,Laptop,1,568.9406861523439,West
2023-12-13,Smartphone,8,778.6377397226569,South
2023-06-06,Smartphone,1,137.63863452630068,West
2022-04-27,Smartphone,3,118.68861422844384,East
2023-11-24,Tablet,6,578.338416489495,North
2023-12-13,Headphones,5,823.1387573437461,North
2022-04-25,Laptop,10,432.11028415830134,East
2023-01-04,Tablet,7,813.3507861168468,West
2022-01-22,Smartphone,8,682.6955087293337,Central
2022-05-11,Smartphone,7,259.1578791056397,West
2023-07-03,Smartphone,9,215.25528460256388,East
2023-03-28,Smartwatch,10,994.8475121169075,West
2022-10-04,Laptop,10,832.7717064984554,South
2022-05-09,Headphones,9,455.9636056165054,West
2023-10-06,Laptop,4,943.5245088242168,West
2022-12-24,Smartphone,10,203.35139684487987,West
2023-02-16,Laptop,8,692.3004197262402,West
2023-04-02,Tablet,2,752.4106012075636,North
2023-03-20,Smartwatch,8,922.293449995602,Central
2023-09-03,Smartwatch,7,833.8901830347146,West
2023-10-03,Laptop,2,447.1884788372037,West
2022-12-31,Laptop,3,845.7445721219273,North
2022-09-26,Tablet,6,742.7591528642795,Central
2022-11-28,Headphones,6,488.06028024419174,Central
2022-10-26,Smartwatch,2,653.9328453969546,East
2023-02-20,Headphones,4,562.483904263338,West
2022-11-27,Headphones,6,655.0778062782856,South
2022-10-01,Tablet,10,770.5743485775554,East
2022-01-17,Headphones,3,785.9152979758161,North
2023-06-12,Smartphone,10,293.50389311310016,West
2022-10-08,Laptop,5,378.8221873021396,East
2022-03-24,Smartwatch,3,880.8636146491405,West
2022-07-08,Headphones,8,808.0916474523092,West
2022-04-14,Headphones,3,910.4711778684895,North
2023-05-01,Tablet,10,652.1326235736369,North
2022-07-15,Laptop,4,427.79679020368724,West
2023-09-27,Smartwatch,1,255.34828277413104,Central
2023-04-29,Headphones,2,556.391631302644,North
2022-12-24,Laptop,1,700.1573705746855,South
2023-11-23,Smartphone,5,421.7987680640784,Central
2022-12-22,Smartwatch,6,245.70531836151065,West
2023-04-02,Tablet,8,977.6467435499362,Central
2023-05-01,Smartwatch,6,598.8922606551013,East
2023-02-22,Smartwatch,2,531.8092617575228,Central
2023-01-13,Laptop,9,990.3351229032955,West
2023-09-13,Headphones,8,920.2132943580258,East
2023-09-22,Tablet,6,992.9134756693409,North
2023-11-24,Headphones,5,828.3444991271427,Central
2022-07-08,Tablet,3,543.7179287231663,North
2023-08-30,Smartphone,9,412.4369075007243,North
2023-08-15,Laptop,10,371.2032591499014,North
2023-05-10,Laptop,1,844.6323877236739,East
2022-05-13,Smartwatch,7,441.56132741112356,Central
2022-10-31,Laptop,6,323.29597732944455,West
2023-07-05,Tablet,1,173.00608847517935,West
2023-09-19,Tablet,8,479.1161790741874,Central
2022-06-09,Smartphone,1,188.62844708761062,East
2022-03-12,Smartwatch,9,217.43738656314116,North
2022-03-29,Laptop,4,780.3679627971571,North
2023-07-29,Laptop,8,616.2952682343818,West
2023-12-11,Smartwatch,4,961.8982347805303,South
2023-09-19,Headphones,7,277.9145415228932,South
2022-10-26,Smartphone,7,700.1260724816498,South
2023-06-20,Tablet,3,996.0572209065293,South
2022-08-19,Smartphone,3,266.5839344800405,East
2022-01-24,Tablet,1,134.91443635079293,East
2023-10-07,Headphones,7,533.527360161675,East
2022-08-12,Headphones,7,879.3192360379841,South
2022-08-11,Smartphone,2,212.99980892801105,North
2023-08-12,Smartphone,10,583.590606900306,South
2022-05-19,Headphones,9,743.187934916671,South
2023-01-22,Tablet,8,947.5647470860632,West
2022-05-15,Headphones,4,498.4414655260646,North
2023-05-26,Smartwatch,8,424.6463951587836,South
2022-04-16,Smartwatch,7,929.2500782297657,Central
2023-09-22,Smartwatch,6,194.36407838619112,West
2023-01-03,Headphones,7,209.62602153736745,West
2022-10-02,Smartwatch,8,665.8382506484645,West
2023-03-18,Tablet,7,767.9337525654207,North
2023-01-24,Tablet,5,370.9848501281316,West
2022-12-26,Laptop,2,564.8497294476713,South
2022-11-29,Smartwatch,5,524.0512808892704,North
2023-02-27,Headphones,4,956.2893613508575,East
2023-03-09,Smartwatch,10,568.6738925227678,Central
2023-02-15,Laptop,10,599.39767824101,Central
2022-06-21,Tablet,1,364.1804659695753,Central
2022-02-01,Laptop,10,620.252671983802,West
2023-07-19,Headphones,5,838.3335122711171,North
2022-09-29,Laptop,9,691.316850367247,South
2022-12-06,Tablet,8,873.029935821742,South
2022-05-26,Laptop,5,147.9480727433667,North
2023-03-27,Smartphone,2,561.1418899003509,Central
2022-08-04,Tablet,4,884.6584995433129,South
2022-01-25,Laptop,2,273.56318003277113,North
2023-12-22,Headphones,2,339.5289445111884,Central
2023-02-18,Headphones,6,230.5083283248236,West
2023-04-06,Tablet,9,691.3825980602736,North
2023-01-22,Laptop,7,217.60626231244194,North
2022-07-31,Smartwatch,1,811.1968269504099,East
2022-02-01,Headphones,2,111.34537857400542,East
2023-11-15,Smartwatch,9,722.1211251678553,South
2022-07-31,Laptop,8,213.65163980696056,North
2022-08-04,Tablet,5,462.35511646954404,North
2023-02-14,Laptop,10,754.8665706864685,North
2023-08-30,Headphones,3,283.74915087607553,South
2022-03-01,Headphones,5,168.01255612394482,West
2023-05-09,Smartwatch,3,943.0935331213635,South
2022-05-06,Smartwatch,10,524.0374676440376,Central
2022-02-15,Headphones,1,688.0364450642198,East
2023-04-25,Smartwatch,1,227.58197273488304,East
2022-08-05,Headphones,8,175.4265306681961,East
2022-08-13,Headphones,9,668.8259818485632,North
2022-06-28,Laptop,7,956.0948279057366,West
2022-09-18,Laptop,4,215.04077194777307,South
2023-10-19,Tablet,10,850.5807734761611,East
2022-08-20,Smartwatch,8,684.1997026500175,North
2022-09-25,Tablet,9,246.28451949030008,South
2023-08-16,Smartwatch,7,375.3321910805048,North
2023-11-07,Headphones,10,586.4469684913608,South
2022-02-27,Tablet,1,105.92191136951138,Central
2022-09-02,Smartwatch,9,196.6129319497393,North
2022-03-21,Tablet,4,302.6130191981,South
2022-09-17,Laptop,4,206.8157440786975,West
2023-09-27,Tablet,3,434.51524258145815,Central
2022-10-25,Headphones,8,379.33156763636424,South
2022-03-03,Laptop,7,788.4344889398457,Central
2023-10-21,Smartphone,3,960.5128490159564,Central
2022-11-11,Headphones,8,245.56845906222165,North
2023-07-28,Tablet,1,658.8571948756255,South
2023-03-29,Smartwatch,7,337.4374024758114,West
2023-01-07,Laptop,1,103.4818201417974,Central
2023-02-10,Headphones,4,359.6081260020966,North
2022-02-09,Laptop,2,799.5312434049895,East
2022-06-23,Tablet,8,888.2254881940923,Central
2022-10-18,Smartwatch,5,954.1033788009072,East
2022-07-25,Tablet,8,738.8831443892248,West
2022-03-18,Headphones,7,468.4484124251799,North
2022-12-15,Tablet,1,844.7116055390558,North
2022-10-19,Smartphone,1,844.5007348682416,East
2023-08-22,Headphones,9,940.6344596326136,South
2023-12-02,Smartwatch,5,856.7010654839461,South
2022-03-05,Smartwatch,6,934.9718338378174,Central
2022-07-12,Headphones,9,529.0997379051213,North
2023-05-01,Laptop,3,396.35946993876445,North
2023-11-19,Smartwatch,7,517.005226056725,Central
2022-03-04,Smartwatch,3,516.3243277390841,North
2023-10-16,Smartphone,9,437.0700601491705,South
2023-09-24,Laptop,8,841.1232529827342,North
2022-09-03,Tablet,10,630.0532250169957,Central
2023-06-04,Tablet,5,373.8565832855941,East
2022-05-11,Headphones,8,348.6519824082884,South
2022-06-06,Tablet,6,325.73645130595634,East
2022-05-09,Smartwatch,5,657.2071983411955,North
2023-03-26,Laptop,6,481.2925861793603,Central
2023-12-05,Smartphone,3,863.7928676527255,East
2023-03-15,Laptop,10,331.90427355658244,Central
2022-04-25,Smartphone,6,717.1328395747431,South
2023-10-28,Smartwatch,7,859.275756622235,East
2023-09-26,Smartwatch,7,183.77447647583773,West
2023-08-02,Headphones,9,141.29245995633715,Central
2023-06-25,Smartphone,3,493.4720932901795,East
2022-04-07,Smartphone,7,967.1192788515881,South
2023-01-27,Smartwatch,7,266.50742880992897,East
2023-01-21,Smartphone,3,930.6981806123132,East
2023-05-24,Laptop,10,827.5373535859263,Central
2023-09-20,Headphones,2,369.0881305662982,East
2022-01-11,Tablet,9,384.44278931045034,East
2022-03-20,Laptop,4,424.9958124204975,South
2022-08-01,Smartphone,4,848.0400290042186,North
2022-11-26,Smartphone,2,244.07815011399967,West
2023-06-08,Laptop,1,473.4597801947241,North
2023-05-12,Tablet,1,816.9734458490705,Central
2022-08-22,Smartwatch,2,171.1591002605549,Central
2023-07-02,Headphones,2,712.3987322031022,Central
2022-10-07,Tablet,3,956.980855415393,North
2023-12-09,Headphones,4,270.84237232199234,North
2022-02-01,Headphones,3,869.4969784726495,South
2022-10-22,Tablet,3,803.4904509470626,North
2023-06-27,Headphones,9,729.2943744329103,West
2022-09-20,Laptop,2,424.83942085714614,South
2022-12-26,Smartphone,8,827.6188319822656,South
2023-12-02,Smartphone,7,190.49827125858513,North
2022-08-31,Laptop,7,689.2112947412162,Central
2022-08-13,Smartwatch,4,327.3507316664698,East
2022-09-22,Headphones,8,518.7063077376627,South
2022-06-30,Headphones,10,749.4128289098226,West
2023-05-13,Tablet,9,915.1576933017765,Central
2023-04-27,Headphones,3,662.8329167851751,South
2023-08-23,Tablet,6,538.5094920898177,East
2022-10-17,Tablet,9,257.41078975726657,Central
2022-06-19,Headphones,9,382.2101130696642,South
2023-12-01,Laptop,7,782.578445305589,Central
2022-07-30,Tablet,6,809.370263671951,Central
2022-05-26,Smartphone,4,509.2529645955416,East
2022-06-30,Headphones,7,694.4054700614648,Central
2023-03-14,Laptop,4,792.5047061714243,North
2023-12-03,Smartphone,4,842.1168006165294,East
2023-02-26,Tablet,9,431.1706285603122,West
2023-05-14,Tablet,9,770.9412800641513,South
2023-12-24,Smartwatch,9,819.2993225464605,East
2023-09-21,Tablet,8,797.0872817225029,North
2022-01-10,Smartwatch,6,220.1786244026859,South
2022-06-19,Headphones,4,731.1711407479274,East
2023-12-12,Smartwatch,10,276.448916157559,West
2023-12-12,Smartphone,2,965.422584363408,North
2022-07-25,Smartwatch,4,406.0682660722984,Central
2022-05-22,Headphones,7,608.6793506150487,South
2022-06-27,Tablet,3,733.0295582467945,West
2023-09-17,Smartphone,9,761.9273124962776,East
2022-06-12,Smartphone,9,202.6156574014064,South
2022-08-20,Smartphone,7,102.17392745763014,Central
2022-06-28,Laptop,10,354.1476538261139,West
2022-12-22,Headphones,10,220.93067650179154,South
2023-07-27,Laptop,3,873.0080363730082,Central
2023-04-06,Smartwatch,9,777.2392048981459,East
2022-09-30,Tablet,8,169.44833035892685,West
2023-03-11,Laptop,5,328.00157331350897,East
2023-05-13,Smartphone,9,285.98744919012574,Central
2022-04-29,Smartphone,10,985.4486296015873,South
2022-10-04,Tablet,10,298.14078159140377,East
2023-08-31,Smartphone,7,336.468566048331,Central
2023-03-03,Smartwatch,8,775.7964329307499,East
2022-10-17,Smartphone,8,690.1667567661224,North
2023-09-26,Headphones,7,171.3455736514602,West
2023-09-13,Tablet,10,483.4041983663149,North
2023-07-13,Headphones,5,762.8573545043918,North
2022-11-15,Smartwatch,3,842.3374327616518,South
2023-06-12,Smartphone,3,786.949317883391,South
2023-04-26,Laptop,10,116.19284859693958,West
2023-01-19,Headphones,1,880.3241064566523,East
2023-12-22,Headphones,8,201.13547066789775,North
2023-08-17,Smartwatch,6,161.2119267740609,West
2023-07-29,Smartwatch,7,938.8597390071172,South
2023-01-11,Tablet,3,879.3326436465503,West
2022-07-25,Laptop,1,487.9132448836362,East
2023-11-01,Smartwatch,9,736.3776410325853,West
2023-04-04,Laptop,10,258.6434850872281,North
2023-09-26,Smartwatch,2,225.92248149000176,East
2023-02-08,Smartphone,8,281.9518066185773,Central
2023-09-10,Tablet,7,557.9189297604457,South
2022-01-28,Tablet,3,369.87114003094905,North
2022-07-02,Laptop,10,676.5064042471561,North
2023-01-18,Smartphone,9,157.65452001685608,East
2022-03-31,Smartphone,4,314.7063570902187,North
2023-05-03,Smartwatch,2,501.3217691579063,West
2023-01-05,Smartwatch,5,676.8246833939934,West
2023-05-17,Smartphone,8,830.5955419723591,North
2023-05-10,Tablet,7,853.3829519966189,East
2022-08-07,Tablet,2,556.2099433612319,East
2023-10-02,Laptop,5,486.7705268725048,South
2023-09-16,Smartphone,9,564.305907091832,Central
2023-06-06,Laptop,10,644.4145720197974,West
2022-01-24,Smartwatch,6,591.5459437239945,North
2023-03-31,Headphones,8,506.89673337289133,South
2023-11-16,Smartwatch,6,229.6009747196861,West
2023-09-12,Smartwatch,7,457.2202030010243,North
2023-12-20,Smartwatch,7,245.63428571130217,North
2022-07-20,Smartphone,10,122.61373058230082,East
2022-02-07,Headphones,10,870.1885607555622,North
2022-11-05,Smartwatch,7,999.089727727166,West
2023-01-31,Smartwatch,4,236.83882928739342,East
2023-09-09,Smartwatch,6,435.68009302899645,Central
2023-01-30,Tablet,2,640.3826645957473,West
2023-01-18,Smartphone,1,852.18012784966,West
2023-12-14,Smartwatch,1,888.3846264657694,North
2022-09-01,Tablet,2,747.4822456160633,South
2023-03-13,Smartphone,1,138.57915471930312,South
2022-05-26,Headphones,8,367.59218776079416,East
2022-02-19,Laptop,7,795.3860230129702,East
2022-05-13,Smartwatch,6,295.0050291887694,Central
2022-09-08,Laptop,7,860.0901870878438,Central
2022-06-20,Smartwatch,6,365.64828339729803,North
2022-05-05,Smartphone,10,235.45972789113878,West
2023-10-08,Headphones,8,308.95804040643384,Central
2022-10-08,Smartphone,5,461.01208265803467,East
2023-02-26,Smartphone,8,387.4677441504753,West
2022-04-21,Smartphone,6,652.1462347683477,East
2023-04-22,Smartwatch,6,564.0294092138449,Central
2023-04-26,Laptop,3,441.1387715914213,Central
2022-12-05,Tablet,1,122.94399151225542,East
2023-01-21,Smartphone,5,501.4631376054262,Central
2022-02-22,Laptop,1,935.7854847385869,Central
2022-06-26,Smartphone,9,482.0469348569962,West
2023-08-12,Laptop,4,642.4277198692148,South
2022-12-25,Laptop,10,421.3353897986511,West
2023-12-22,Laptop,3,683.6357393229086,East
2023-06-18,Smartphone,5,186.3957820601332,South
2022-08-27,Smartwatch,6,463.87260663336014,North
2022-05-23,Smartphone,1,640.899785297157,South
2022-01-27,Headphones,4,449.3187453171864,East
2022-04-23,Smartwatch,8,211.3420686341413,Central
2022-07-28,Smartwatch,6,205.06230403804176,South
2022-11-29,Smartwatch,1,880.5988691682055,East
2022-07-06,Smartwatch,6,205.4410376719121,West
2022-04-17,Smartwatch,9,546.7008967951485,West
2022-10-16,Smartphone,7,950.7433574092847,West
2023-11-21,Tablet,4,454.64071188110387,West
2022-06-20,Headphones,1,735.1602257704772,South
2023-08-27,Smartphone,8,846.1009863945187,West
2022-11-11,Smartphone,8,526.2737908831637,East
2022-12-01,Smartwatch,5,304.9668789488247,West
2022-03-17,Tablet,10,443.9179764200792,Central
2023-04-17,Headphones,9,460.49780133798066,East
2023-04-03,Smartphone,7,707.5902832748765,Central
2022-08-03,Headphones,2,537.5756576029194,West
2022-08-27,Smartphone,2,253.80247145525382,South
2023-08-14,Tablet,9,509.96197785278343,South
2022-07-17,Laptop,3,551.5083864636069,West
2022-08-13,Smartwatch,7,861.1388927234085,East
2023-10-12,Headphones,8,335.52229952424113,South
2022-06-06,Headphones,2,493.8768420114173,South
2023-10-29,Headphones,6,189.02168790223374,South
2023-01-21,Laptop,4,102.91829700919057,West
2022-03-22,Tablet,9,116.81021328236639,North
2022-10-19,Smartphone,5,562.1061229540599,East
2022-10-20,Laptop,5,909.7439837051364,East
2022-12-27,Headphones,2,133.31518071716337,North
2022-12-07,Smartphone,3,158.6260390138843,South
2023-09-12,Laptop,1,681.875306245673,West
2023-02-05,Smartwatch,3,537.3232116622851,South
2022-05-12,Laptop,1,328.0675043022027,East
2023-01-29,Headphones,9,446.80189126590903,West
2023-09-02,Tablet,4,635.4378429706459,South
2023-09-05,Smartphone,8,752.8594628113015,East
2023-09-27,Smartwatch,5,996.5795450005661,East
2022-11-11,Headphones,5,726.809008497099,Central
2023-08-09,Smartwatch,2,197.67079452650336,East
2023-04-16,Smartphone,4,850.0659886276547,East
2022-07-31,Laptop,5,110.87314323539573,North
2022-03-15,Tablet,6,735.6172962663373,West
2022-04-06,Laptop,2,448.84500702526157,South
2023-08-12,Headphones,6,218.62615743934134,Central
2023-01-27,Laptop,9,596.7900524644608,East
2023-01-12,Tablet,10,653.9278105613647,East
2023-10-31,Smartphone,3,209.08933606052614,Central
2022-04-02,Smartphone,10,695.5166848600908,East
2023-03-06,Headphones,2,687.8777993159248,West
2022-11-09,Smartwatch,6,621.8286399131852,Central
2022-08-21,Headphones,1,290.91473482643664,West
2022-10-06,Tablet,2,253.55684368035347,South
2023-02-18,Headphones,7,726.7089518965563,West
2023-07-27,Laptop,1,325.70988070076226,West
2023-07-06,Smartwatch,3,847.9213298160405,South
2022-04-27,Headphones,6,612.4232648871259,North
2023-02-21,Tablet,5,447.8794921906118,East
2022-08-24,Tablet,5,758.1539368846692,East
2023-02-14,Smartphone,9,696.6096802309766,West
2022-07-05,Smartphone,2,461.9586800747372,South
2022-11-24,Headphones,1,235.94772997323338,East
2022-05-15,Headphones,7,604.4199632449291,Central
2023-11-25,Smartwatch,7,582.2987030403201,West
2023-08-03,Smartwatch,10,960.9345024562526,North
2023-04-13,Laptop,2,584.4117234169626,East
2022-06-25,Smartwatch,3,495.648636835943,East
2023-09-08,Smartphone,7,873.4218467879157,West
2023-09-20,Laptop,8,835.5188518477923,South
2022-04-09,Laptop,4,691.7541154692989,Central
2023-10-16,Smartphone,2,752.2701075313005,East
2023-04-15,Laptop,4,426.13238267849863,South
2022-03-12,Smartphone,10,466.5680651078351,Central
2022-07-22,Headphones,3,176.54239424658164,West
2022-11-21,Smartphone,8,492.70535960311935,West
2022-09-08,Smartwatch,2,907.0776313182157,North
2023-11-06,Smartphone,4,684.0679545489065,North
2023-04-10,Smartphone,7,110.66145309698354,North
2022-01-02,Smartwatch,2,127.42696867259225,South
2022-07-15,Laptop,2,412.0162254119591,East
2022-07-14,Laptop,9,482.41945071243026,Central
2023-03-16,Tablet,4,170.51105990701336,South
2022-11-23,Smartwatch,5,336.23378762100003,North
2023-09-03,Laptop,4,527.3545562870131,West
2022-12-19,Tablet,7,758.6933344904235,West
2023-09-20,Headphones,8,117.23528827009319,West
2023-01-26,Smartwatch,2,108.29761641887865,Central
2023-04-06,Laptop,7,385.1926096979414,Central
2022-01-01,Tablet,10,318.7315341316288,East
2022-05-18,Headphones,3,935.2775083976474,West
2023-03-29,Smartphone,4,640.6819851069649,South
2022-04-09,Smartphone,8,251.21210117666666,South
2023-08-17,Smartphone,9,185.0796316760432,West
2023-05-31,Smartwatch,6,969.2565728751028,South
2022-05-04,Smartwatch,4,760.6883412708897,East
2023-07-28,Laptop,5,210.25332764244325,East
2023-05-12,Headphones,3,221.1971256863922,Central
2022-12-21,Headphones,2,408.7558284713055,East
2022-10-12,Smartwatch,8,442.9493922091031,East
2022-07-04,Tablet,1,529.6290543597501,Central
2023-06-23,Headphones,2,953.0474546025771,Central
2022-12-21,Smartphone,9,736.7670961349577,South
2022-07-23,Laptop,2,230.68177201924922,South
2022-07-07,Headphones,8,840.1508545189271,South
2023-11-19,Smartphone,1,843.3107841287652,East
2022-10-04,Smartphone,5,111.84896041813181,North
2022-12-25,Headphones,1,821.8004326628106,West
2023-07-17,Smartphone,6,265.8240445685409,East
2023-06-19,Smartwatch,6,212.49509958523583,East
